t,phi,omega,T,U,E
8.880000,1.992200,2.418270,2.924015,4.012702,6.936717
8.890000,2.015937,2.329240,2.712680,4.224038,6.936717
8.900000,2.038788,2.241193,2.511474,4.425243,6.936717
8.910000,2.060764,2.154138,2.320155,4.616562,6.936717
8.920000,2.081874,2.068077,2.138471,4.798247,6.936717
8.930000,2.102129,1.983007,1.966159,4.970558,6.936717
8.940000,2.121538,1.898923,1.802955,5.133762,6.936717
8.950000,2.140111,1.815814,1.648590,5.288127,6.936717
8.960000,2.157857,1.733664,1.502796,5.433921,6.936717
8.970000,2.174787,1.652457,1.365307,5.571411,6.936717
8.980000,2.190910,1.572169,1.235858,5.700859,6.936717
8.990000,2.206234,1.492778,1.114193,5.822524,6.936717
9.000000,2.220768,1.414256,1.000060,5.936658,6.936717
9.010000,2.234521,1.336573,0.893214,6.043504,6.936717
9.020000,2.247502,1.259698,0.793419,6.143298,6.936717
9.030000,2.259718,1.183596,0.700450,6.236268,6.936717
9.040000,2.271177,1.108232,0.614089,6.322628,6.936717
9.050000,2.281885,1.033569,0.534133,6.402585,6.936717
9.060000,2.291850,0.959568,0.460385,6.476332,6.936717
9.070000,2.301078,0.886188,0.392664,6.544053,6.936717
9.080000,2.309576,0.813387,0.330800,6.605918,6.936717
9.090000,2.317348,0.741124,0.274633,6.662085,6.936717
9.100000,2.324400,0.669355,0.224018,6.712699,6.936717
9.110000,2.330737,0.598035,0.178823,6.757894,6.936717
9.120000,2.336362,0.527119,0.138927,6.797790,6.936717
9.130000,2.341280,0.456561,0.104224,6.832493,6.936717
9.140000,2.345494,0.386316,0.074620,6.862098,6.936717
9.150000,2.349007,0.316335,0.050034,6.886684,6.936717
9.160000,2.351822,0.246572,0.030399,6.906319,6.936717
9.170000,2.353939,0.176979,0.015661,6.921057,6.936717
9.180000,2.355362,0.107509,0.005779,6.930938,6.936717
9.190000,2.356090,0.038113,0.000726,6.935991,6.936717
9.200000,2.356124,-0.031256,0.000488,6.936229,6.936717
9.210000,2.355465,-0.100647,0.005065,6.931653,6.936717
9.220000,2.354111,-0.170107,0.014468,6.922249,6.936717
9.230000,2.352062,-0.239686,0.028725,6.907993,6.936717
9.240000,2.349317,-0.309430,0.047873,6.888844,6.936717
9.250000,2.345873,-0.379387,0.071967,6.864750,6.936717
9.260000,2.341728,-0.449604,0.101072,6.835645,6.936717
9.270000,2.336880,-0.520129,0.135267,6.801450,6.936717
9.280000,2.331324,-0.591008,0.174645,6.762072,6.936717
9.290000,2.325058,-0.662286,0.219311,6.717406,6.936717
9.300000,2.318077,-0.734009,0.269384,6.667333,6.936717
9.310000,2.310376,-0.806221,0.324996,6.611721,6.936717
9.320000,2.301951,-0.878966,0.386291,6.550427,6.936717
9.330000,2.292795,-0.952287,0.453425,6.483292,6.936717
9.340000,2.282903,-1.026225,0.526569,6.410148,6.936717
9.350000,2.272268,-1.100821,0.605904,6.330814,6.936717
9.360000,2.260884,-1.176114,0.691622,6.245095,6.936717
9.370000,2.248744,-1.252141,0.783929,6.152789,6.936717
9.380000,2.235839,-1.328938,0.883039,6.053679,6.936717
9.390000,2.222162,-1.406540,0.989177,5.947540,6.936717
9.400000,2.207705,-1.484978,1.102580,5.834138,6.936717
9.410000,2.192460,-1.564282,1.223489,5.713228,6.936717
9.420000,2.176417,-1.644480,1.352157,5.584561,6.936717
9.430000,2.159567,-1.725596,1.488840,5.447877,6.936717
9.440000,2.141902,-1.807651,1.633801,5.302916,6.936717
9.450000,2.123411,-1.890665,1.787307,5.149410,6.936717
9.460000,2.104085,-1.974652,1.949625,4.987092,6.936717
9.470000,2.083915,-2.059624,2.121025,4.815693,6.936717
9.480000,2.062889,-2.145587,2.301771,4.634946,6.936717
9.490000,2.041000,-2.232544,2.492126,4.444592,6.936717
9.500000,2.018235,-2.320493,2.692343,4.244374,6.936717
9.510000,1.994586,-2.409426,2.902667,4.034050,6.936717
9.520000,1.970043,-2.499331,3.123328,3.813390,6.936717
9.530000,1.944597,-2.590188,3.354538,3.582179,6.936717
9.540000,1.918237,-2.681973,3.596490,3.340227,6.936717
9.550000,1.890954,-2.774653,3.849350,3.087367,6.936717
9.560000,1.862741,-2.868189,4.113254,2.823463,6.936717
9.570000,1.833588,-2.962534,4.388304,2.548413,6.936717
9.580000,1.803487,-3.057634,4.674562,2.262156,6.936717
9.590000,1.772433,-3.153424,4.972041,1.964676,6.936717
9.600000,1.740417,-3.249833,5.280707,1.656010,6.936717
9.610000,1.707434,-3.346780,5.600467,1.336251,6.936717
9.620000,1.673480,-3.444172,5.931162,1.005556,6.936717
9.630000,1.638550,-3.541911,6.272566,0.664151,6.936717
9.640000,1.602641,-3.639883,6.624376,0.312341,6.936717
9.650000,1.565752,-3.737969,6.986206,-0.049489,6.936717
9.660000,1.527881,-3.836035,7.357583,-0.420865,6.936717
9.670000,1.489031,-3.933939,7.737938,-0.801220,6.936717
9.680000,1.449204,-4.031527,8.126603,-1.189886,6.936717
9.690000,1.408402,-4.128634,8.522808,-1.586091,6.936717
9.700000,1.366633,-4.225085,8.925672,-1.988955,6.936717
9.710000,1.323904,-4.320695,9.334204,-2.397487,6.936717
9.720000,1.280223,-4.415269,9.747299,-2.810582,6.936717
9.730000,1.235602,-4.508601,10.163740,-3.227023,6.936717
9.740000,1.190056,-4.600477,10.582194,-3.645476,6.936717
9.750000,1.143598,-4.690675,11.001218,-4.064501,6.936717
9.760000,1.096249,-4.778967,11.419262,-4.482545,6.936717
9.770000,1.048026,-4.865116,11.834676,-4.897958,6.936717
9.780000,0.998954,-4.948881,12.245714,-5.308996,6.936717
9.790000,0.949057,-5.030019,12.650548,-5.713831,6.936717
9.800000,0.898363,-5.108283,13.047280,-6.110563,6.936717
9.810000,0.846902,-5.183426,13.433953,-6.497235,6.936717
9.820000,0.794706,-5.255201,13.808569,-6.871852,6.936717
9.830000,0.741810,-5.323365,14.169109,-7.232391,6.936717
9.840000,0.688252,-5.387680,14.513547,-7.576830,6.936717
9.850000,0.634070,-5.447913,14.839879,-7.903161,6.936717
9.860000,0.579308,-5.503842,15.146136,-8.209419,6.936717
9.870000,0.524008,-5.555253,15.430417,-8.493700,6.936717
9.880000,0.468218,-5.601947,15.690904,-8.754187,6.936717
9.890000,0.411986,-5.643738,15.925890,-8.989173,6.936717
9.900000,0.355360,-5.680458,16.133800,-9.197082,6.936717
9.910000,0.298394,-5.711955,16.313212,-9.376495,6.936717
9.920000,0.241139,-5.738097,16.462880,-9.526163,6.936717
9.930000,0.183650,-5.758776,16.581749,-9.645031,6.936717
9.940000,0.125982,-5.773902,16.668971,-9.732253,6.936717
9.950000,0.068191,-5.783410,16.723918,-9.787201,6.936717
9.960000,0.010333,-5.787261,16.746194,-9.809476,6.936717
9.970000,-0.047535,-5.785436,16.735636,-9.798919,6.936717
9.980000,-0.105357,-5.777945,16.692322,-9.755604,6.936717
9.990000,-0.163075,-5.764818,16.616565,-9.679847,6.936717
10.000000,-0.220635,-5.746114,16.508911,-9.572193,6.936717
