t,phi,omega,T,U,E
0.000000,3.054326,0.000000,0.000000,9.772670,9.772670
0.010000,3.054283,-0.008551,0.000037,9.772633,9.772670
0.020000,3.054155,-0.017111,0.000146,9.772524,9.772670
0.030000,3.053941,-0.025688,0.000330,9.772340,9.772670
0.040000,3.053641,-0.034289,0.000588,9.772082,9.772670
0.050000,3.053255,-0.042924,0.000921,9.771749,9.772670
0.060000,3.052783,-0.051601,0.001331,9.771339,9.772670
0.070000,3.052223,-0.060329,0.001820,9.770850,9.772670
0.080000,3.051576,-0.069115,0.002388,9.770282,9.772670
0.090000,3.050841,-0.077969,0.003040,9.769630,9.772670
0.100000,3.050016,-0.086899,0.003776,9.768894,9.772670
0.110000,3.049102,-0.095914,0.004600,9.768070,9.772670
0.120000,3.048098,-0.105023,0.005515,9.767155,9.772670
0.130000,3.047001,-0.114234,0.006525,9.766145,9.772670
0.140000,3.045813,-0.123557,0.007633,9.765037,9.772670
0.150000,3.044530,-0.133000,0.008845,9.763825,9.772670
0.160000,3.043152,-0.142574,0.010164,9.762506,9.772670
0.170000,3.041678,-0.152286,0.011596,9.761074,9.772670
0.180000,3.040106,-0.162148,0.013146,9.759524,9.772670
0.190000,3.038435,-0.172167,0.014821,9.757849,9.772670
0.200000,3.036662,-0.182355,0.016627,9.756043,9.772670
0.210000,3.034787,-0.192720,0.018571,9.754099,9.772670
0.220000,3.032807,-0.203274,0.020660,9.752010,9.772670
0.230000,3.030721,-0.214025,0.022903,9.749767,9.772670
0.240000,3.028526,-0.224986,0.025309,9.747361,9.772670
0.250000,3.026220,-0.236165,0.027887,9.744783,9.772670
0.260000,3.023802,-0.247575,0.030647,9.742023,9.772670
0.270000,3.021268,-0.259226,0.033599,9.739071,9.772670
0.280000,3.018616,-0.271130,0.036756,9.735914,9.772670
0.290000,3.015844,-0.283297,0.040129,9.732541,9.772670
0.300000,3.012950,-0.295740,0.043731,9.728939,9.772670
0.310000,3.009929,-0.308471,0.047577,9.725093,9.772670
0.320000,3.006779,-0.321502,0.051682,9.720988,9.772670
0.330000,3.003498,-0.334846,0.056061,9.716609,9.772670
0.340000,3.000081,-0.348515,0.060731,9.711939,9.772670
0.350000,2.996526,-0.362522,0.065711,9.706959,9.772670
0.360000,2.992829,-0.376882,0.071020,9.701650,9.772670
0.370000,2.988987,-0.391607,0.076678,9.695992,9.772670
0.380000,2.984996,-0.406712,0.082707,9.689963,9.772670
0.390000,2.980852,-0.422211,0.089131,9.683539,9.772670
0.400000,2.976551,-0.438118,0.095974,9.676696,9.772670
0.410000,2.972088,-0.454450,0.103262,9.669408,9.772670
0.420000,2.967460,-0.471221,0.111025,9.661645,9.772670
0.430000,2.962662,-0.488448,0.119291,9.653379,9.772670
0.440000,2.957690,-0.506146,0.128092,9.644578,9.772670
0.450000,2.952538,-0.524332,0.137462,9.635208,9.772670
0.460000,2.947201,-0.543024,0.147437,9.625233,9.772670
0.470000,2.941675,-0.562238,0.158056,9.614614,9.772670
0.480000,2.935955,-0.581993,0.169358,9.603312,9.772670
0.490000,2.930034,-0.602307,0.181387,9.591283,9.772670
0.500000,2.923907,-0.623198,0.194188,9.578482,9.772670
0.510000,2.917568,-0.644687,0.207810,9.564860,9.772670
0.520000,2.911011,-0.666792,0.222306,9.550364,9.772670
0.530000,2.904230,-0.689534,0.237728,9.534942,9.772670
0.540000,2.897218,-0.712933,0.254137,9.518533,9.772670
0.550000,2.889969,-0.737011,0.271593,9.501077,9.772670
0.560000,2.882475,-0.761790,0.290162,9.482508,9.772670
0.570000,2.874731,-0.787291,0.309913,9.462757,9.772670
0.580000,2.866727,-0.813537,0.330921,9.441749,9.772670
0.590000,2.858457,-0.840551,0.353263,9.419407,9.772670
0.600000,2.849913,-0.868356,0.377021,9.395649,9.772670
0.610000,2.841087,-0.896978,0.402285,9.370385,9.772670
0.620000,2.831971,-0.926440,0.429146,9.343524,9.772670
0.630000,2.822556,-0.956768,0.457703,9.314967,9.772670
0.640000,2.812833,-0.987988,0.488060,9.284610,9.772670
0.650000,2.802793,-1.020124,0.520327,9.252343,9.772670
0.660000,2.792427,-1.053205,0.554620,9.218050,9.772670
0.670000,2.781726,-1.087256,0.591063,9.181607,9.772670
0.680000,2.770679,-1.122306,0.629785,9.142885,9.772670
0.690000,2.759276,-1.158382,0.670924,9.101746,9.772670
0.700000,2.747507,-1.195512,0.714624,9.058046,9.772670
0.710000,2.735362,-1.233725,0.761038,9.011632,9.772670
0.720000,2.722829,-1.273050,0.810328,8.962342,9.772670
0.730000,2.709897,-1.313516,0.862662,8.910008,9.772670
0.740000,2.696555,-1.355152,0.918218,8.854452,9.772670
0.750000,2.682790,-1.397988,0.977185,8.795485,9.772670
0.760000,2.668591,-1.442054,1.039759,8.732911,9.772670
0.770000,2.653945,-1.487379,1.106148,8.666522,9.772670
0.780000,2.638839,-1.533993,1.176567,8.596103,9.772670
0.790000,2.623261,-1.581926,1.251244,8.521426,9.772670
0.800000,2.607196,-1.631206,1.330417,8.442253,9.772670
0.810000,2.590632,-1.681864,1.414333,8.358337,9.772670
0.820000,2.573554,-1.733928,1.503252,8.269417,9.772670
0.830000,2.555949,-1.787425,1.597444,8.175226,9.772670
0.840000,2.537801,-1.842383,1.697188,8.075482,9.772670
0.850000,2.519096,-1.898830,1.802777,7.969893,9.772670
0.860000,2.499819,-1.956789,1.914512,7.858158,9.772670
0.870000,2.479955,-2.016286,2.032705,7.739965,9.772670
0.880000,2.459488,-2.077344,2.157678,7.614992,9.772670
0.890000,2.438403,-2.139983,2.289763,7.482907,9.772670
0.900000,2.416683,-2.204223,2.429300,7.343370,9.772670
0.910000,2.394313,-2.270082,2.576636,7.196034,9.772670
0.920000,2.371276,-2.337574,2.732127,7.040543,9.772670
0.930000,2.347556,-2.406712,2.896131,6.876539,9.772670
0.940000,2.323137,-2.477504,3.069014,6.703656,9.772670
0.950000,2.298001,-2.549957,3.251141,6.521529,9.772670
0.960000,2.272132,-2.624073,3.442879,6.329791,9.772670
0.970000,2.245514,-2.699849,3.644592,6.128078,9.772670
0.980000,2.218129,-2.777279,3.856640,5.916030,9.772670
0.990000,2.189963,-2.856352,4.079374,5.693296,9.772670
1.000000,2.160997,-2.937051,4.313133,5.459537,9.772670
1.010000,2.131216,-3.019352,4.558244,5.214426,9.772670
1.020000,2.100605,-3.103227,4.815010,4.957660,9.772670
1.030000,2.069147,-3.188641,5.083715,4.688955,9.772670
1.040000,2.036827,-3.275548,5.364609,4.408061,9.772670
1.050000,2.003631,-3.363899,5.657909,4.114761,9.772670
1.060000,1.969544,-3.453634,5.963792,3.808878,9.772670
1.070000,1.934554,-3.544682,6.282387,3.490283,9.772670
1.080000,1.898646,-3.636968,6.613767,3.158903,9.772670
1.090000,1.861811,-3.730401,6.957946,2.814724,9.772670
1.100000,1.824035,-3.824883,7.314867,2.457803,9.772670
1.110000,1.785310,-3.920305,7.684395,2.088275,9.772670
1.120000,1.745626,-4.016544,8.066313,1.706357,9.772670
1.130000,1.704977,-4.113468,8.460308,1.312362,9.772670
1.140000,1.663355,-4.210930,8.865965,0.906705,9.772670
1.150000,1.620757,-4.308773,9.282762,0.489908,9.772670
1.160000,1.577179,-4.406826,9.710058,0.062612,9.772670
1.170000,1.532620,-4.504906,10.147088,-0.374418,9.772670
1.180000,1.487081,-4.602816,10.592956,-0.820286,9.772670
1.190000,1.440565,-4.700347,11.046630,-1.273960,9.772670
1.200000,1.393076,-4.797278,11.506940,-1.734270,9.772670
1.210000,1.344622,-4.893377,11.972569,-2.199899,9.772670
1.220000,1.295212,-4.988398,12.442058,-2.669388,9.772670
1.230000,1.244859,-5.082087,12.913804,-3.141134,9.772670
1.240000,1.193576,-5.174179,13.386063,-3.613393,9.772670
1.250000,1.141381,-5.264400,13.856955,-4.084285,9.772670
1.260000,1.088295,-5.352471,14.324473,-4.551803,9.772670
1.270000,1.034340,-5.438105,14.786495,-5.013825,9.772670
1.280000,0.979542,-5.521013,15.240791,-5.468121,9.772670
1.290000,0.923930,-5.600901,15.685047,-5.912378,9.772670
1.300000,0.867535,-5.677478,16.116881,-6.344211,9.772670
1.310000,0.810392,-5.750454,16.533861,-6.761191,9.772670
1.320000,0.752539,-5.819542,16.933537,-7.160867,9.772670
1.330000,0.694015,-5.884464,17.313459,-7.540789,9.772670
1.340000,0.634865,-5.944949,17.671212,-7.898542,9.772670
1.350000,0.575132,-6.000740,18.004442,-8.231772,9.772670
1.360000,0.514866,-6.051593,18.310888,-8.538218,9.772670
1.370000,0.454117,-6.097280,18.588412,-8.815742,9.772670
1.380000,0.392938,-6.137594,18.835029,-9.062359,9.772670
1.390000,0.331384,-6.172347,19.048937,-9.276267,9.772670
1.400000,0.269511,-6.201378,19.228542,-9.455872,9.772670
1.410000,0.207376,-6.224546,19.372486,-9.599816,9.772670
1.420000,0.145040,-6.241741,19.479667,-9.706997,9.772670
1.430000,0.082561,-6.252880,19.549255,-9.776585,9.772670
1.440000,0.020002,-6.257908,19.580708,-9.808038,9.772670
1.450000,-0.042576,-6.256801,19.573780,-9.801110,9.772670
1.460000,-0.105113,-6.249564,19.528526,-9.755856,9.772670
1.470000,-0.167547,-6.236233,19.445298,-9.672628,9.772670
1.480000,-0.229818,-6.216871,19.324745,-9.552075,9.772670
1.490000,-0.291865,-6.191574,19.167795,-9.395125,9.772670
1.500000,-0.353630,-6.160462,18.975646,-9.202975,9.772670
1.510000,-0.415055,-6.123682,18.749743,-8.977073,9.772670
1.520000,-0.476085,-6.081407,18.491758,-8.719088,9.772670
1.530000,-0.536666,-6.033832,18.203563,-8.430893,9.772670
1.540000,-0.596745,-5.981170,17.887200,-8.114530,9.772670
1.550000,-0.656273,-5.923657,17.544857,-7.772187,9.772670
1.560000,-0.715203,-5.861541,17.178831,-7.406161,9.772670
1.570000,-0.773489,-5.795085,16.791502,-7.018832,9.772670
1.580000,-0.831091,-5.724561,16.385301,-6.612631,9.772670
1.590000,-0.887968,-5.650253,15.962680,-6.190010,9.772670
1.600000,-0.944084,-5.572448,15.526087,-5.753417,9.772670
1.610000,-0.999406,-5.491436,15.077937,-5.305267,9.772670
1.620000,-1.053903,-5.407512,14.620591,-4.847921,9.772670
1.630000,-1.107548,-5.320965,14.156335,-4.383665,9.772670
1.640000,-1.160315,-5.232086,13.687360,-3.914690,9.772670
1.650000,-1.212183,-5.141157,13.215750,-3.443080,9.772670
1.660000,-1.263132,-5.048458,12.743467,-2.970797,9.772670
1.670000,-1.313147,-4.954259,12.272341,-2.499671,9.772670
1.680000,-1.362213,-4.858820,11.804067,-2.031397,9.772670
1.690000,-1.410320,-4.762394,11.340196,-1.567526,9.772670
1.700000,-1.457458,-4.665219,10.882136,-1.109466,9.772670
1.710000,-1.503622,-4.567527,10.431150,-0.658480,9.772670
1.720000,-1.548808,-4.469532,9.988359,-0.215689,9.772670
1.730000,-1.593013,-4.371440,9.554744,0.217926,9.772670
1.740000,-1.636237,-4.273442,9.131155,0.641515,9.772670
1.750000,-1.678483,-4.175718,8.718309,1.054361,9.772670
1.760000,-1.719753,-4.078432,8.316804,1.455866,9.772670
1.770000,-1.760053,-3.981739,7.927124,1.845546,9.772670
1.780000,-1.799390,-3.885780,7.549644,2.223025,9.772670
1.790000,-1.837772,-3.790684,7.184644,2.588026,9.772670
1.800000,-1.875207,-3.696568,6.832308,2.940361,9.772670
1.810000,-1.911707,-3.603538,6.492744,3.279926,9.772670
1.820000,-1.947282,-3.511689,6.165981,3.606689,9.772670
1.830000,-1.981945,-3.421106,5.851984,3.920686,9.772670
1.840000,-2.015708,-3.331864,5.550657,4.222013,9.772670
1.850000,-2.048587,-3.244027,5.261855,4.510815,9.772670
1.860000,-2.080594,-3.157653,4.985386,4.787284,9.772670
1.870000,-2.111745,-3.072790,4.721018,5.051651,9.772670
1.880000,-2.142055,-2.989478,4.468491,5.304179,9.772670
1.890000,-2.171540,-2.907752,4.227511,5.545159,9.772670
1.900000,-2.200215,-2.827638,3.997768,5.774902,9.772670
1.910000,-2.228098,-2.749156,3.778929,5.993741,9.772670
1.920000,-2.255204,-2.672321,3.570651,6.202019,9.772670
1.930000,-2.281550,-2.597144,3.372578,6.400092,9.772670
1.940000,-2.307152,-2.523628,3.184349,6.588321,9.772670
1.950000,-2.332028,-2.451775,3.005599,6.767071,9.772670
1.960000,-2.356193,-2.381580,2.835961,6.936708,9.772670
1.970000,-2.379665,-2.313037,2.675070,7.097600,9.772670
1.980000,-2.402459,-2.246136,2.522563,7.250107,9.772670
1.990000,-2.424593,-2.180863,2.378081,7.394589,9.772670
2.000000,-2.446082,-2.117202,2.241272,7.531398,9.772670
2.010000,-2.466942,-2.055136,2.111791,7.660879,9.772670
2.020000,-2.487190,-1.994644,1.989302,7.783368,9.772670
2.030000,-2.506840,-1.935704,1.873475,7.899195,9.772670
2.040000,-2.525909,-1.878293,1.763993,8.008677,9.772670
2.050000,-2.544411,-1.822387,1.660547,8.112123,9.772670
2.060000,-2.562362,-1.767959,1.562839,8.209831,9.772670
2.070000,-2.579775,-1.714982,1.470581,8.302089,9.772670
2.080000,-2.596666,-1.663429,1.383497,8.389173,9.772670
2.090000,-2.613049,-1.613271,1.301321,8.471349,9.772670
2.100000,-2.628936,-1.564480,1.223798,8.548872,9.772670
2.110000,-2.644343,-1.517026,1.150684,8.621986,9.772670
2.120000,-2.659281,-1.470880,1.081745,8.690925,9.772670
2.130000,-2.673764,-1.426013,1.016757,8.755913,9.772670
2.140000,-2.687805,-1.382394,0.955507,8.817163,9.772670
2.150000,-2.701416,-1.339995,0.897793,8.874877,9.772670
2.160000,-2.714609,-1.298784,0.843420,8.929250,9.772670
2.170000,-2.727396,-1.258733,0.792204,8.980466,9.772670
2.180000,-2.739788,-1.219813,0.743971,9.028699,9.772670
2.190000,-2.751796,-1.181993,0.698554,9.074116,9.772670
2.200000,-2.763431,-1.145247,0.655795,9.116875,9.772670
2.210000,-2.774704,-1.109545,0.615545,9.157125,9.772670
2.220000,-2.785625,-1.074858,0.577660,9.195010,9.772670
2.230000,-2.796205,-1.041160,0.542007,9.230663,9.772670
2.240000,-2.806452,-1.008423,0.508459,9.264211,9.772670
2.250000,-2.816376,-0.976621,0.476894,9.295776,9.772670
2.260000,-2.825987,-0.945726,0.447199,9.325471,9.772670
2.270000,-2.835294,-0.915713,0.419265,9.353404,9.772670
2.280000,-2.844304,-0.886557,0.392992,9.379678,9.772670
2.290000,-2.853028,-0.858233,0.368282,9.404388,9.772670
2.300000,-2.861472,-0.830715,0.345044,9.427626,9.772670
2.310000,-2.869645,-0.803981,0.323193,9.449477,9.772670
2.320000,-2.877554,-0.778006,0.302647,9.470023,9.772670
2.330000,-2.885207,-0.752769,0.283330,9.489340,9.772670
2.340000,-2.892612,-0.728246,0.265171,9.507499,9.772670
2.350000,-2.899774,-0.704415,0.248100,9.524570,9.772670
2.360000,-2.906702,-0.681255,0.232054,9.540616,9.772670
2.370000,-2.913402,-0.658745,0.216972,9.555698,9.772670
2.380000,-2.919879,-0.636864,0.202798,9.569872,9.772670
2.390000,-2.926141,-0.615594,0.189478,9.583192,9.772670
2.400000,-2.932193,-0.594913,0.176961,9.595709,9.772670
2.410000,-2.938041,-0.574803,0.165199,9.607471,9.772670
2.420000,-2.943691,-0.555245,0.154149,9.618521,9.772670
2.430000,-2.949148,-0.536221,0.143767,9.628903,9.772670
2.440000,-2.954417,-0.517714,0.134014,9.638656,9.772670
2.450000,-2.959504,-0.499706,0.124853,9.647817,9.772670
2.460000,-2.964413,-0.482180,0.116249,9.656421,9.772670
2.470000,-2.969149,-0.465119,0.108168,9.664502,9.772670
2.480000,-2.973717,-0.448508,0.100580,9.672090,9.772670
2.490000,-2.978121,-0.432331,0.093455,9.679215,9.772670
2.500000,-2.982365,-0.416573,0.086766,9.685903,9.772670
2.510000,-2.986453,-0.401218,0.080488,9.692182,9.772670
2.520000,-2.990390,-0.386252,0.074595,9.698075,9.772670
2.530000,-2.994180,-0.371660,0.069066,9.703604,9.772670
2.540000,-2.997825,-0.357429,0.063878,9.708792,9.772670
2.550000,-3.001329,-0.343545,0.059012,9.713658,9.772670
2.560000,-3.004697,-0.329995,0.054448,9.718221,9.772670
2.570000,-3.007930,-0.316766,0.050170,9.722500,9.772670
2.580000,-3.011033,-0.303845,0.046161,9.726509,9.772670
2.590000,-3.014008,-0.291219,0.042404,9.730266,9.772670
2.600000,-3.016859,-0.278876,0.038886,9.733784,9.772670
2.610000,-3.019587,-0.266806,0.035593,9.737077,9.772670
2.620000,-3.022195,-0.254994,0.032511,9.740159,9.772670
2.630000,-3.024687,-0.243432,0.029629,9.743040,9.772670
2.640000,-3.027065,-0.232106,0.026937,9.745733,9.772670
2.650000,-3.029330,-0.221007,0.024422,9.748248,9.772670
2.660000,-3.031486,-0.210123,0.022076,9.750594,9.772670
2.670000,-3.033533,-0.199444,0.019889,9.752781,9.772670
2.680000,-3.035475,-0.188960,0.017853,9.754817,9.772670
2.690000,-3.037313,-0.178659,0.015960,9.756710,9.772670
2.700000,-3.039049,-0.168534,0.014202,9.758468,9.772670
2.710000,-3.040684,-0.158572,0.012573,9.760097,9.772670
2.720000,-3.042221,-0.148766,0.011066,9.761604,9.772670
2.730000,-3.043660,-0.139105,0.009675,9.762995,9.772670
2.740000,-3.045004,-0.129579,0.008395,9.764275,9.772670
2.750000,-3.046252,-0.120180,0.007222,9.765448,9.772670
2.760000,-3.047408,-0.110899,0.006149,9.766521,9.772670
2.770000,-3.048471,-0.101725,0.005174,9.767496,9.772670
2.780000,-3.049442,-0.092651,0.004292,9.768378,9.772670
2.790000,-3.050324,-0.083668,0.003500,9.769170,9.772670
2.800000,-3.051116,-0.074766,0.002795,9.769875,9.772670
2.810000,-3.051819,-0.065938,0.002174,9.770496,9.772670
2.820000,-3.052435,-0.057174,0.001634,9.771036,9.772670
2.830000,-3.052963,-0.048465,0.001174,9.771496,9.772670
2.840000,-3.053404,-0.039805,0.000792,9.771878,9.772670
2.850000,-3.053759,-0.031183,0.000486,9.772184,9.772670
2.860000,-3.054028,-0.022591,0.000255,9.772415,9.772670
2.870000,-3.054211,-0.014022,0.000098,9.772572,9.772670
2.880000,-3.054309,-0.005466,0.000015,9.772655,9.772670
2.890000,-3.054321,0.003085,0.000005,9.772665,9.772670
2.900000,-3.054247,0.011638,0.000068,9.772602,9.772670
2.910000,-3.054088,0.020203,0.000204,9.772466,9.772670
2.920000,-3.053843,0.028787,0.000414,9.772256,9.772670
2.930000,-3.053512,0.037400,0.000699,9.771971,9.772670
2.940000,-3.053095,0.046049,0.001060,9.771610,9.772670
2.950000,-3.052591,0.054743,0.001498,9.771172,9.772670
2.960000,-3.052000,0.063491,0.002016,9.770654,9.772670
2.970000,-3.051321,0.072301,0.002614,9.770056,9.772670
2.980000,-3.050553,0.081181,0.003295,9.769375,9.772670
2.990000,-3.049697,0.090141,0.004063,9.768607,9.772670
3.000000,-3.048750,0.099189,0.004919,9.767751,9.772670
3.010000,-3.047713,0.108334,0.005868,9.766802,9.772670
3.020000,-3.046583,0.117584,0.006913,9.765757,9.772670
3.030000,-3.045361,0.126949,0.008058,9.764612,9.772670
3.040000,-3.044044,0.136439,0.009308,9.763362,9.772670
3.050000,-3.042632,0.146061,0.010667,9.762003,9.772670
3.060000,-3.041122,0.155826,0.012141,9.760529,9.772670
3.070000,-3.039514,0.165744,0.013735,9.758935,9.772670
3.080000,-3.037807,0.175823,0.015457,9.757213,9.772670
3.090000,-3.035997,0.186073,0.017312,9.755358,9.772670
3.100000,-3.034085,0.196505,0.019307,9.753363,9.772670
3.110000,-3.032067,0.207129,0.021451,9.751219,9.772670
3.120000,-3.029941,0.217955,0.023752,9.748918,9.772670
3.130000,-3.027707,0.228993,0.026219,9.746451,9.772670
3.140000,-3.025361,0.240254,0.028861,9.743809,9.772670
3.150000,-3.022901,0.251750,0.031689,9.740981,9.772670
3.160000,-3.020325,0.263491,0.034714,9.737956,9.772670
3.170000,-3.017630,0.275488,0.037947,9.734723,9.772670
3.180000,-3.014814,0.287754,0.041401,9.731269,9.772670
3.190000,-3.011874,0.300300,0.045090,9.727580,9.772670
3.200000,-3.008807,0.313137,0.049028,9.723642,9.772670
3.210000,-3.005611,0.326280,0.053229,9.719441,9.772670
3.220000,-3.002281,0.339739,0.057711,9.714959,9.772670
3.230000,-2.998815,0.353529,0.062491,9.710179,9.772670
3.240000,-2.995209,0.367662,0.067588,9.705082,9.772670
3.250000,-2.991460,0.382151,0.073020,9.699650,9.772670
3.260000,-2.987565,0.397012,0.078809,9.693861,9.772670
3.270000,-2.983519,0.412257,0.084978,9.687692,9.772670
3.280000,-2.979318,0.427902,0.091550,9.681120,9.772670
3.290000,-2.974959,0.443961,0.098551,9.674119,9.772670
3.300000,-2.970438,0.460449,0.106007,9.666663,9.772670
3.310000,-2.965749,0.477383,0.113947,9.658723,9.772670
3.320000,-2.960889,0.494778,0.122402,9.650268,9.772670
3.330000,-2.955852,0.512650,0.131405,9.641265,9.772670
3.340000,-2.950634,0.531016,0.140989,9.631681,9.772670
3.350000,-2.945230,0.549894,0.151192,9.621478,9.772670
3.360000,-2.939634,0.569302,0.162052,9.610618,9.772670
3.370000,-2.933842,0.589256,0.173611,9.599059,9.772670
3.380000,-2.927847,0.609776,0.185913,9.586757,9.772670
3.390000,-2.921644,0.630881,0.199005,9.573665,9.772670
3.400000,-2.915228,0.652589,0.212936,9.559734,9.772670
3.410000,-2.908591,0.674922,0.227760,9.544910,9.772670
3.420000,-2.901727,0.697899,0.243531,9.529139,9.772670
3.430000,-2.894630,0.721541,0.260310,9.512360,9.772670
3.440000,-2.887294,0.745869,0.278160,9.494510,9.772670
3.450000,-2.879711,0.770905,0.297147,9.475522,9.772670
3.460000,-2.871873,0.796672,0.317343,9.455327,9.772670
3.470000,-2.863775,0.823193,0.338823,9.433847,9.772670
3.480000,-2.855407,0.850490,0.361666,9.411004,9.772670
3.490000,-2.846762,0.878587,0.385957,9.386712,9.772670
3.500000,-2.837832,0.907509,0.411786,9.360884,9.772670
3.510000,-2.828609,0.937281,0.439248,9.333422,9.772670
3.520000,-2.819084,0.967927,0.468442,9.304228,9.772670
3.530000,-2.809248,0.999474,0.499475,9.273195,9.772670
3.540000,-2.799091,1.031948,0.532459,9.240211,9.772670
3.550000,-2.788605,1.065376,0.567513,9.205157,9.772670
3.560000,-2.777781,1.099784,0.604763,9.167907,9.772670
3.570000,-2.766606,1.135201,0.644341,9.128329,9.772670
3.580000,-2.755073,1.171654,0.686386,9.086284,9.772670
3.590000,-2.743170,1.209171,0.731048,9.041622,9.772670
3.600000,-2.730886,1.247782,0.778480,8.994190,9.772670
3.610000,-2.718210,1.287515,0.828848,8.943822,9.772670
3.620000,-2.705132,1.328400,0.882323,8.890347,9.772670
3.630000,-2.691638,1.370466,0.939088,8.833582,9.772670
3.640000,-2.677718,1.413742,0.999333,8.773337,9.772670
3.650000,-2.663360,1.458259,1.063259,8.709411,9.772670
3.660000,-2.648549,1.504045,1.131076,8.641594,9.772670
3.670000,-2.633274,1.551132,1.203005,8.569665,9.772670
3.680000,-2.617522,1.599548,1.279276,8.493394,9.772670
3.690000,-2.601279,1.649322,1.360131,8.412539,9.772670
3.700000,-2.584531,1.700483,1.445822,8.326848,9.772670
3.710000,-2.567264,1.753061,1.536611,8.236058,9.772670
3.720000,-2.549465,1.807082,1.632773,8.139897,9.772670
3.730000,-2.531118,1.862575,1.734592,8.038078,9.772670
3.740000,-2.512208,1.919564,1.842363,7.930307,9.772670
3.750000,-2.492722,1.978075,1.956391,7.816279,9.772670
3.760000,-2.472642,2.038133,2.076993,7.695677,9.772670
3.770000,-2.451954,2.099759,2.204493,7.568177,9.772670
3.780000,-2.430641,2.162973,2.339227,7.433443,9.772670
3.790000,-2.408689,2.227796,2.481537,7.291133,9.772670
3.800000,-2.386080,2.294242,2.631774,7.140896,9.772670
3.810000,-2.362798,2.362327,2.790294,6.982376,9.772670
3.820000,-2.338828,2.432061,2.957459,6.815211,9.772670
3.830000,-2.314152,2.503452,3.133635,6.639035,9.772670
3.840000,-2.288753,2.576504,3.319187,6.453483,9.772670
3.850000,-2.262616,2.651219,3.514482,6.258188,9.772670
3.860000,-2.235723,2.727593,3.719882,6.052788,9.772670
3.870000,-2.208059,2.805618,3.935745,5.836925,9.772670
3.880000,-2.179606,2.885279,4.162418,5.610252,9.772670
3.890000,-2.150348,2.966559,4.400236,5.372434,9.772670
3.900000,-2.120269,3.049432,4.649518,5.123152,9.772670
3.910000,-2.089354,3.133867,4.910560,4.862110,9.772670
3.920000,-2.057587,3.219824,5.183635,4.589035,9.772670
3.930000,-2.024953,3.307259,5.468982,4.303688,9.772670
3.940000,-1.991437,3.396116,5.766804,4.005866,9.772670
3.950000,-1.957026,3.486333,6.077261,3.695409,9.772670
3.960000,-1.921706,3.577838,6.400462,3.372208,9.772670
3.970000,-1.885465,3.670548,6.736462,3.036208,9.772670
3.980000,-1.848291,3.764372,7.085248,2.687422,9.772670
3.990000,-1.810174,3.859206,7.446737,2.325933,9.772670
4.000000,-1.771104,3.954937,7.820765,1.951905,9.772670
4.010000,-1.731073,4.051440,8.207081,1.565589,9.772670
4.020000,-1.690073,4.148575,8.605337,1.167333,9.772670
4.030000,-1.648100,4.246193,9.015079,0.757590,9.772670
4.040000,-1.605148,4.344133,9.435744,0.336926,9.772670
4.050000,-1.561217,4.442217,9.866646,-0.093977,9.772670
4.060000,-1.516304,4.540259,10.306975,-0.534305,9.772670
4.070000,-1.470412,4.638057,10.755786,-0.983116,9.772670
4.080000,-1.423544,4.735398,11.211997,-1.439327,9.772670
4.090000,-1.375706,4.832056,11.674384,-1.901715,9.772670
4.100000,-1.326906,4.927795,12.141582,-2.368912,9.772670
4.110000,-1.277154,5.022365,12.612078,-2.839408,9.772670
4.120000,-1.226464,5.115509,13.084217,-3.311547,9.772670
4.130000,-1.174850,5.206958,13.556206,-3.783536,9.772670
4.140000,-1.122331,5.296436,14.026119,-4.253449,9.772670
4.150000,-1.068929,5.383661,14.491905,-4.719235,9.772670
4.160000,-1.014666,5.468345,14.951401,-5.178731,9.772670
4.170000,-0.959571,5.550198,15.402346,-5.629676,9.772670
4.180000,-0.903673,5.628925,15.842399,-6.069729,9.772670
4.190000,-0.847004,5.704236,16.269155,-6.496485,9.772670
4.200000,-0.789601,5.775842,16.680176,-6.907506,9.772670
4.210000,-0.731501,5.843459,17.073006,-7.300336,9.772670
4.220000,-0.672746,5.906811,17.445206,-7.672536,9.772670
4.230000,-0.613379,5.965631,17.794379,-8.021709,9.772670
4.240000,-0.553449,6.019668,18.118201,-8.345532,9.772670
4.250000,-0.493003,6.068682,18.414453,-8.641783,9.772670
4.260000,-0.432093,6.112454,18.681046,-8.908376,9.772670
4.270000,-0.370772,6.150782,18.916060,-9.143390,9.772670
4.280000,-0.309096,6.183488,19.117764,-9.345094,9.772670
4.290000,-0.247121,6.210418,19.284648,-9.511978,9.772670
4.300000,-0.184907,6.231443,19.415442,-9.642772,9.772670
4.310000,-0.122513,6.246462,19.509141,-9.736471,9.772670
4.320000,-0.059998,6.255401,19.565018,-9.792348,9.772670
4.330000,0.002575,6.258217,19.582638,-9.809967,9.772670
4.340000,0.065146,6.254896,19.561861,-9.789191,9.772670
4.350000,0.127653,6.245454,19.502851,-9.730181,9.772670
4.360000,0.190035,6.229939,19.406068,-9.633398,9.772670
4.370000,0.252231,6.208424,19.272262,-9.499592,9.772670
4.380000,0.314183,6.181013,19.102461,-9.329791,9.772670
4.390000,0.375832,6.147838,18.897956,-9.125286,9.772670
4.400000,0.437121,6.109055,18.660275,-8.887605,9.772670
4.410000,0.497995,6.064844,18.391166,-8.618496,9.772670
4.420000,0.558401,6.015408,18.092565,-8.319895,9.772670
