t,phi,omega,T,U,E
8.460000,-1.424856,1.689142,1.426601,-1.426601,-0.000000
8.470000,-1.407479,1.786072,1.595027,-1.595027,-0.000000
8.480000,-1.389135,1.882716,1.772310,-1.772310,-0.000000
8.490000,-1.369826,1.979026,1.958273,-1.958273,-0.000000
8.500000,-1.349556,2.074949,2.152706,-2.152706,-0.000000
8.510000,-1.328329,2.170424,2.355369,-2.355369,-0.000000
8.520000,-1.306149,2.265387,2.565989,-2.565989,-0.000000
8.530000,-1.283023,2.359769,2.784254,-2.784254,-0.000000
8.540000,-1.258956,2.453493,3.009813,-3.009813,-0.000000
8.550000,-1.233955,2.546478,3.242275,-3.242275,-0.000000
8.560000,-1.208029,2.638637,3.481202,-3.481202,-0.000000
8.570000,-1.181186,2.729877,3.726114,-3.726114,-0.000000
8.580000,-1.153435,2.820099,3.976480,-3.976480,-0.000000
8.590000,-1.124788,2.909200,4.231722,-4.231722,-0.000000
8.600000,-1.095255,2.997069,4.491211,-4.491211,-0.000000
8.610000,-1.064851,3.083591,4.754268,-4.754268,-0.000000
8.620000,-1.033588,3.168647,5.020163,-5.020163,-0.000000
8.630000,-1.001483,3.252112,5.288117,-5.288118,-0.000000
8.640000,-0.968552,3.333857,5.557302,-5.557302,-0.000000
8.650000,-0.934812,3.413749,5.826842,-5.826842,-0.000000
8.660000,-0.900283,3.491652,6.095816,-6.095816,-0.000000
8.670000,-0.864986,3.567426,6.363263,-6.363263,-0.000000
8.680000,-0.828942,3.640929,6.628183,-6.628184,-0.000000
8.690000,-0.792176,3.712020,6.889545,-6.889546,-0.000000
8.700000,-0.754711,3.780553,7.146289,-7.146290,-0.000000
8.710000,-0.716574,3.846384,7.397335,-7.397335,-0.000000
8.720000,-0.677792,3.909370,7.641588,-7.641588,-0.000000
8.730000,-0.638396,3.969369,7.877946,-7.877946,-0.000000
8.740000,-0.598415,4.026241,8.105310,-8.105310,-0.000000
8.750000,-0.557882,4.079850,8.322590,-8.322590,-0.000000
8.760000,-0.516830,4.130065,8.528717,-8.528717,-0.000000
8.770000,-0.475293,4.176757,8.722648,-8.722649,-0.000000
8.780000,-0.433307,4.219806,8.903382,-8.903383,-0.000000
8.790000,-0.390909,4.259099,9.069964,-9.069964,-0.000000
8.800000,-0.348138,4.294530,9.221495,-9.221495,-0.000000
8.810000,-0.305032,4.326002,9.357146,-9.357146,-0.000000
8.820000,-0.261631,4.353426,9.476160,-9.476160,-0.000000
8.830000,-0.217977,4.376726,9.577866,-9.577866,-0.000000
8.840000,-0.174110,4.395835,9.661683,-9.661683,-0.000000
8.850000,-0.130074,4.410698,9.727128,-9.727128,-0.000000
8.860000,-0.085911,4.421271,9.773820,-9.773820,-0.000000
8.870000,-0.041663,4.427525,9.801487,-9.801487,-0.000000
8.880000,0.002625,4.429439,9.809966,-9.809966,-0.000000
8.890000,0.046911,4.427010,9.799208,-9.799208,-0.000000
8.900000,0.091151,4.420243,9.769275,-9.769275,-0.000000
8.910000,0.135302,4.409159,9.720343,-9.720343,-0.000000
8.920000,0.179320,4.393791,9.652699,-9.652699,-0.000000
8.930000,0.223163,4.374182,9.566734,-9.566734,-0.000000
8.940000,0.266790,4.350389,9.462944,-9.462944,-0.000000
8.950000,0.310157,4.322481,9.341921,-9.341922,-0.000000
8.960000,0.353226,4.290536,9.204348,-9.204348,-0.000000
8.970000,0.395955,4.254642,9.050988,-9.050988,-0.000000
8.980000,0.438306,4.214898,8.882681,-8.882681,-0.000000
8.990000,0.480240,4.171410,8.700331,-8.700331,-0.000000
9.000000,0.521722,4.124294,8.504901,-8.504901,-0.000000
9.010000,0.562714,4.073671,8.297397,-8.297397,-0.000000
9.020000,0.603184,4.019668,8.078865,-8.078865,-0.000000
9.030000,0.643097,3.962418,7.850378,-7.850378,-0.000000
9.040000,0.682422,3.902057,7.613026,-7.613026,-0.000000
9.050000,0.721128,3.838727,7.367911,-7.367911,-0.000000
9.060000,0.759187,3.772568,7.116133,-7.116133,-0.000000
9.070000,0.796571,3.703724,6.858786,-6.858786,-0.000000
9.080000,0.833253,3.632340,6.596947,-6.596947,-0.000000
9.090000,0.869209,3.558560,6.331674,-6.331674,-0.000000
9.100000,0.904417,3.482526,6.063994,-6.063994,-0.000000
9.110000,0.938853,3.404381,5.794904,-5.794904,-0.000000
9.120000,0.972498,3.324262,5.525359,-5.525359,-0.000000
9.130000,1.005332,3.242306,5.256275,-5.256275,-0.000000
9.140000,1.037338,3.158646,4.988522,-4.988522,-0.000000
9.150000,1.068500,3.073410,4.722923,-4.722924,-0.000000
9.160000,1.098802,2.986721,4.460252,-4.460252,-0.000000
9.170000,1.128230,2.898701,4.201232,-4.201232,-0.000000
9.180000,1.156772,2.809461,3.946537,-3.946537,-0.000000
9.190000,1.184415,2.719113,3.696788,-3.696788,-0.000000
9.200000,1.211150,2.627759,3.452559,-3.452559,-0.000000
9.210000,1.236967,2.535497,3.214373,-3.214374,-0.000000
9.220000,1.261858,2.442420,2.982708,-2.982708,-0.000000
9.230000,1.285813,2.348614,2.757994,-2.757994,-0.000000
9.240000,1.308828,2.254160,2.540618,-2.540618,-0.000000
9.250000,1.330895,2.159132,2.330925,-2.330926,-0.000000
9.260000,1.352009,2.063601,2.129224,-2.129224,-0.000000
9.270000,1.372165,1.967630,1.935783,-1.935783,-0.000000
9.280000,1.391360,1.871277,1.750839,-1.750839,-0.000000
9.290000,1.409590,1.774597,1.574596,-1.574597,-0.000000
9.300000,1.426851,1.677636,1.407232,-1.407232,-0.000000
9.310000,1.443142,1.580439,1.248894,-1.248894,-0.000000
9.320000,1.458459,1.483045,1.099711,-1.099711,-0.000000
9.330000,1.472802,1.385487,0.959787,-0.959787,-0.000000
9.340000,1.486168,1.287795,0.829209,-0.829209,-0.000000
9.350000,1.498558,1.189997,0.708046,-0.708047,-0.000000
9.360000,1.509968,1.092114,0.596357,-0.596357,-0.000000
9.370000,1.520400,0.994166,0.494183,-0.494183,-0.000000
9.380000,1.529851,0.896168,0.401559,-0.401559,-0.000000
9.390000,1.538323,0.798134,0.318509,-0.318509,-0.000000
9.400000,1.545814,0.700075,0.245052,-0.245052,-0.000000
9.410000,1.552324,0.601998,0.181201,-0.181201,-0.000000
9.420000,1.557854,0.503910,0.126963,-0.126963,-0.000000
9.430000,1.562402,0.405815,0.082343,-0.082343,-0.000000
9.440000,1.565970,0.307718,0.047345,-0.047345,-0.000000
9.450000,1.568557,0.209618,0.021970,-0.021970,-0.000000
9.460000,1.570162,0.111518,0.006218,-0.006218,-0.000000
9.470000,1.570787,0.013418,0.000090,-0.000090,-0.000000
9.480000,1.570431,-0.084682,0.003585,-0.003586,-0.000000
9.490000,1.569094,-0.182782,0.016705,-0.016705,-0.000000
9.500000,1.566775,-0.280881,0.039447,-0.039447,-0.000000
9.510000,1.563476,-0.378980,0.071813,-0.071813,-0.000000
9.520000,1.559196,-0.477075,0.113800,-0.113800,-0.000000
9.530000,1.553934,-0.575165,0.165408,-0.165408,-0.000000
9.540000,1.547692,-0.673246,0.226630,-0.226630,-0.000000
9.550000,1.540470,-0.771311,0.297460,-0.297460,-0.000000
9.560000,1.532266,-0.869353,0.377887,-0.377887,-0.000000
9.570000,1.523083,-0.967361,0.467894,-0.467894,-0.000000
9.580000,1.512919,-1.065325,0.567458,-0.567458,-0.000000
9.590000,1.501776,-1.163227,0.676549,-0.676549,-0.000000
9.600000,1.489655,-1.261051,0.795125,-0.795125,-0.000000
9.610000,1.476556,-1.358774,0.923133,-0.923134,-0.000000
9.620000,1.462480,-1.456371,1.060509,-1.060509,-0.000000
9.630000,1.447429,-1.553814,1.207169,-1.207169,-0.000000
9.640000,1.431404,-1.651068,1.363013,-1.363014,-0.000000
9.650000,1.414408,-1.748098,1.527923,-1.527923,-0.000000
9.660000,1.396443,-1.844859,1.701753,-1.701753,-0.000000
9.670000,1.377512,-1.941307,1.884336,-1.884336,-0.000000
9.680000,1.357618,-2.037388,2.075474,-2.075474,-0.000000
9.690000,1.336766,-2.133045,2.274941,-2.274941,-0.000000
9.700000,1.314959,-2.228217,2.482476,-2.482476,-0.000000
9.710000,1.292203,-2.322836,2.697783,-2.697783,-0.000000
9.720000,1.268504,-2.416827,2.920527,-2.920527,-0.000000
9.730000,1.243869,-2.510112,3.150331,-3.150331,-0.000000
9.740000,1.218305,-2.602606,3.386779,-3.386779,-0.000000
9.750000,1.191820,-2.694218,3.629404,-3.629404,-0.000000
9.760000,1.164424,-2.784851,3.877698,-3.877698,-0.000000
9.770000,1.136126,-2.874404,4.131100,-4.131100,-0.000000
9.780000,1.106939,-2.962770,4.389002,-4.389002,-0.000000
9.790000,1.076875,-3.049834,4.650744,-4.650744,-0.000000
9.800000,1.045947,-3.135480,4.915616,-4.915617,-0.000000
9.810000,1.014171,-3.219584,5.182860,-5.182860,-0.000000
9.820000,0.981561,-3.302019,5.451664,-5.451664,-0.000000
9.830000,0.948136,-3.382653,5.721172,-5.721172,-0.000000
9.840000,0.913915,-3.461352,5.990480,-5.990480,-0.000000
9.850000,0.878916,-3.537978,6.258643,-6.258643,-0.000000
9.860000,0.843163,-3.612388,6.524675,-6.524675,-0.000000
9.870000,0.806676,-3.684442,6.787557,-6.787557,-0.000000
9.880000,0.769482,-3.753995,7.046240,-7.046240,-0.000000
9.890000,0.731605,-3.820903,7.299650,-7.299650,-0.000000
9.900000,0.693073,-3.885022,7.546697,-7.546697,-0.000000
9.910000,0.653915,-3.946209,7.786281,-7.786282,-0.000000
9.920000,0.614159,-4.004323,8.017303,-8.017303,-0.000000
9.930000,0.573839,-4.059228,8.238665,-8.238666,-0.000000
9.940000,0.532986,-4.110789,8.449291,-8.449291,-0.000000
9.950000,0.491635,-4.158876,8.648127,-8.648127,-0.000000
9.960000,0.449820,-4.203368,8.834152,-8.834152,-0.000000
9.970000,0.407580,-4.244147,9.006393,-9.006393,-0.000000
9.980000,0.364950,-4.281105,9.163928,-9.163928,-0.000000
9.990000,0.321971,-4.314140,9.305900,-9.305900,-0.000000
10.000000,0.278681,-4.343161,9.431522,-9.431522,-0.000000
